,units,weights,learning_rate,lambda_reg,activation_function,mean_val_loss,std_val_loss,mean_val_accuracy,std_val_accuracy
295,10,0.3,0.01,0.001,binary_crossentropy,0.2545999238888423,0.04937387519676358,0.6627951959768931,0.178010877280222
296,8,0.3,0.01,0.01,binary_crossentropy,0.3035665849844615,0.06888457305520539,0.47696476181348163,0.10586462083717936
297,10,0.1,0.0001,1e-05,binary_crossentropy,0.2993399699529012,0.07955193787114986,0.47580333550771076,0.1095303762887381
298,10,0.3,0.001,1e-05,binary_crossentropy,0.3105873068173726,0.1045687081288073,0.5737514595190684,0.10691560140178004
299,8,0.5,0.0001,1e-05,binary_crossentropy,0.4229741394519806,0.12179376170527635,0.5013550221920013,0.14304220051961714
300,6,0.7,0.01,0.001,binary_crossentropy,0.2523685147364934,0.06127441536094206,0.5346496353546778,0.21804026703668536
301,8,0.5,0.0001,0.01,binary_crossentropy,0.5484979351361593,0.13895702191450562,0.5013550221920013,0.14304220051961714
302,10,0.1,0.1,0.0,binary_crossentropy,0.1736257718099902,0.12191728714337116,0.6612466176350912,0.27883005323792903
303,10,0.3,0.0001,0.0,binary_crossentropy,0.2650593916575114,0.03600278819333972,0.49341851472854614,0.15249281310456375
304,10,0.5,0.0001,0.0001,binary_crossentropy,0.4446314076582591,0.12985489165409667,0.5013550221920013,0.14304220051961714
305,8,0.5,0.0001,0.001,binary_crossentropy,0.44813446203867596,0.12886122505949274,0.5013550221920013,0.14304220051961714
306,8,0.5,0.1,0.0,binary_crossentropy,0.2546943972508113,0.008235149476467333,0.5013550221920013,0.14304220051961714
307,10,0.3,0.001,0.0,binary_crossentropy,0.3101274271806081,0.10447587939504996,0.5737514595190684,0.10691560140178004
308,8,0.5,0.0001,0.0001,binary_crossentropy,0.4269884526729584,0.12312381573866074,0.5013550221920013,0.14304220051961714
309,8,0.7,0.0001,0.001,binary_crossentropy,0.5153167943159739,0.14292281170535295,0.5013550221920013,0.14304220051961714
310,6,0.3,0.1,0.0001,binary_crossentropy,0.22435728212197623,0.01478501588681832,0.7011227409044901,0.04411774070439446
311,8,0.3,0.001,0.001,binary_crossentropy,0.3122681975364685,0.1046173012703987,0.5737514595190684,0.10691560140178004
312,8,0.3,0.001,0.0,binary_crossentropy,0.31263689200083417,0.10730655187031726,0.5656213661034902,0.10477452115500589
313,8,0.7,0.0001,1e-05,binary_crossentropy,0.4954768717288971,0.14223566489144288,0.5013550221920013,0.14304220051961714
314,10,0.5,0.0001,0.01,binary_crossentropy,0.5850481986999512,0.14239579356032492,0.5013550221920013,0.14304220051961714
315,8,0.7,0.0001,0.0,binary_crossentropy,0.4948938985665639,0.1420761634335739,0.5013550221920013,0.14304220051961714
316,10,0.5,0.0001,0.001,binary_crossentropy,0.49116505185763043,0.14062646238815776,0.5013550221920013,0.14304220051961714
317,8,0.7,0.0001,0.01,binary_crossentropy,0.6715742448965708,0.1429413177872123,0.5013550221920013,0.14304220051961714
